,epoch,batchNum,Train Loss,Train_loss
0,1.0,0.0,,133.21808227874806
1,1.0,1.0,,942.4142412167316
2,1.0,2.0,,80.93256258091208
3,1.0,3.0,,133.52528273645729
4,1.0,4.0,,136.63696291688896
5,1.0,5.0,,127.37357544375038
6,1.0,6.0,,117.45500664888331
7,1.0,7.0,,97.74031803697768
8,1.0,8.0,,43.033358850173066
9,1.0,9.0,,191.35264168818338
10,1.0,10.0,,57.000488283288156
11,1.0,11.0,,53.196341720249926
12,1.0,12.0,,68.41944476957211
13,1.0,13.0,,53.73369964707315
14,1.0,14.0,,39.518187580557345
15,1.0,15.0,,42.921095986839674
16,1.0,16.0,,53.6781374118337
17,1.0,17.0,,37.42558207726481
18,1.0,18.0,,36.043111759918226
19,1.0,19.0,,43.52229555847791
20,1.0,20.0,,32.33038887907149
21,1.0,21.0,,33.26372975906236
22,1.0,22.0,,38.211232501063414
23,1.0,23.0,,33.55655347068366
24,1.0,24.0,,39.00998253493847
25,1.0,25.0,,76.25740587891141
26,1.0,26.0,,41.164539267779155
27,1.0,27.0,,91.8844920099044
28,1.0,28.0,,40.975155526831784
29,1.0,29.0,,56.204908588833796
30,1.0,30.0,,35.75736698991902
31,1.0,31.0,,39.624718968251685
32,1.0,32.0,,35.73925701386342
33,1.0,33.0,,40.47709220254053
34,1.0,34.0,,40.47781935118897
35,1.0,35.0,,32.914817278577075
36,1.0,36.0,,35.69853643719882
37,1.0,37.0,,30.838763004955396
38,1.0,38.0,,33.22404523738534
39,1.0,39.0,,35.853396195227454
40,1.0,40.0,,31.15199073653992
41,1.0,41.0,,33.75321289067847
42,1.0,42.0,,30.56001631506575
43,1.0,43.0,,34.91051845278612
44,1.0,44.0,,34.25050445817705
45,1.0,45.0,,31.205034102626115
46,1.0,46.0,,37.95740073352668
47,1.0,47.0,,35.18894079052044
48,1.0,48.0,,31.78309985932088
49,1.0,49.0,,36.54886254076658
50,1.0,50.0,,36.82818629914759
51,1.0,51.0,,35.747298934342595
52,1.0,52.0,,32.596321575344945
53,1.0,53.0,,36.963476790162616
54,1.0,54.0,,33.98381614531817
55,1.0,55.0,,29.976117172432275
56,1.0,56.0,,35.587924459969706
57,1.0,57.0,,34.72224689399729
58,1.0,58.0,,33.965018560223946
59,1.0,59.0,,32.950130798273605
60,1.0,60.0,,34.626232379829176
61,1.0,61.0,,34.25184647572222
62,1.0,62.0,,33.09053168875178
63,1.0,63.0,,28.14758807041984
64,1.0,64.0,,33.810262299884
65,1.0,65.0,,32.367458533206914
66,1.0,66.0,,32.517881529763386
67,1.0,67.0,,34.500921046760446
68,1.0,68.0,,34.197176209148054
69,1.0,69.0,,35.84535244601388
70,1.0,70.0,,34.10012227090707
71,1.0,71.0,,31.589615941182387
72,1.0,72.0,,26.35055052515662
73,1.0,73.0,,33.339674459830725
74,1.0,74.0,,32.1984333607217
75,1.0,75.0,,33.11580202830989
76,1.0,76.0,,33.57959313779166
77,1.0,77.0,,30.350033772182613
78,2.0,0.0,,34.01344534455971
79,2.0,1.0,,32.624396687861946
80,2.0,2.0,,29.968059221299793
81,2.0,3.0,,31.13654816237659
82,2.0,4.0,,29.693689224780687
83,2.0,5.0,,28.100916631492396
84,2.0,6.0,,28.4388817662307
85,2.0,7.0,,26.15966208878815
86,2.0,8.0,,27.68721513564762
87,2.0,9.0,,26.86315315220525
88,2.0,10.0,,28.382136635804464
89,2.0,11.0,,27.716071587965025
90,2.0,12.0,,32.76671576409534
91,2.0,13.0,,28.237003323274095
92,2.0,14.0,,28.29498099574153
93,2.0,15.0,,30.674921871919427
94,2.0,16.0,,27.837348102086377
95,2.0,17.0,,27.717146587899908
96,2.0,18.0,,31.068955909305657
97,2.0,19.0,,28.33901160327373
98,2.0,20.0,,28.328537705247935
99,2.0,21.0,,27.861392707238423
100,2.0,22.0,,31.01229867772819
101,2.0,23.0,,28.806411437615406
102,2.0,24.0,,32.42047761086559
103,2.0,25.0,,27.498644457866867
104,2.0,26.0,,28.32979601441832
105,2.0,27.0,,29.594964018018505
106,2.0,28.0,,26.346886107199946
107,2.0,29.0,,26.976713253495088
108,2.0,30.0,,31.47268236298352
109,2.0,31.0,,29.55641057301743
110,2.0,32.0,,31.499419463448508
111,2.0,33.0,,25.69493636475776
112,2.0,34.0,,26.89233207774989
113,2.0,35.0,,29.232509636403073
114,2.0,36.0,,30.300182770143454
115,2.0,37.0,,30.018293355193546
116,2.0,38.0,,25.882943042397663
117,2.0,39.0,,25.713161115516947
118,2.0,40.0,,29.66789510509112
119,2.0,41.0,,25.814089632421876
120,2.0,42.0,,25.177204241231685
121,2.0,43.0,,35.88765916721184
122,2.0,44.0,,28.252582490504096
123,2.0,45.0,,26.279071846213746
124,2.0,46.0,,31.984319547201
125,2.0,47.0,,27.516355333041
126,2.0,48.0,,28.732170187931672
127,2.0,49.0,,25.508750458120357
128,2.0,50.0,,27.898866538204597
129,2.0,51.0,,30.38425525074802
130,2.0,52.0,,28.652777089331533
131,2.0,53.0,,24.55398158596066
132,2.0,54.0,,30.494912870994664
133,2.0,55.0,,22.885697418539415
134,2.0,56.0,,29.531937910069676
135,2.0,57.0,,33.05167400009246
136,2.0,58.0,,25.041112288768556
137,2.0,59.0,,29.749624237810945
138,2.0,60.0,,32.35969121021576
139,2.0,61.0,,28.192062800605484
140,2.0,62.0,,28.748295065618507
141,2.0,63.0,,28.490090994724746
142,2.0,64.0,,29.89035020870005
143,2.0,65.0,,26.641184475080557
144,2.0,66.0,,30.690402615863285
145,2.0,67.0,,23.774336493882423
146,2.0,68.0,,29.892254889276757
147,2.0,69.0,,27.08875907873719
148,2.0,70.0,,26.80760101768428
149,2.0,71.0,,24.266592551420402
150,2.0,72.0,,27.074619369080388
151,2.0,73.0,,29.65336670492393
152,2.0,74.0,,25.542376506408388
153,2.0,75.0,,27.255231749953992
154,2.0,76.0,,27.093950114733484
155,2.0,77.0,,25.8755272915266
156,3.0,0.0,,25.035148149675553
157,3.0,1.0,,27.4760094088376
158,3.0,2.0,,28.13225350411868
159,3.0,3.0,,27.91927501773263
160,3.0,4.0,,23.924512246757967
161,3.0,5.0,,24.785140151949843
162,3.0,6.0,,24.513424361366525
163,3.0,7.0,,25.43171459543649
164,3.0,8.0,,22.231953420426304
165,3.0,9.0,,23.202515406981167
166,3.0,10.0,,25.379783468849684
167,3.0,11.0,,29.703262272044817
168,3.0,12.0,,26.046742421428007
169,3.0,13.0,,24.980881512701295
170,3.0,14.0,,24.82708186438669
171,3.0,15.0,,22.106461699381008
172,3.0,16.0,,25.368570469185993
173,3.0,17.0,,25.396833829922155
174,3.0,18.0,,28.86849090598632
175,3.0,19.0,,24.10983425701267
176,3.0,20.0,,24.121805474525264
177,3.0,21.0,,24.798503081055948
178,3.0,22.0,,27.677319277677416
179,3.0,23.0,,22.423760481790538
180,3.0,24.0,,22.84255141096412
181,3.0,25.0,,24.270699949310547
182,3.0,26.0,,25.875775985520285
183,3.0,27.0,,24.24559845383923
184,3.0,28.0,,25.280626814964123
185,3.0,29.0,,23.595139363387446
186,3.0,30.0,,21.861753597497987
187,3.0,31.0,,27.107675151754208
188,3.0,32.0,,23.164436905449353
189,3.0,33.0,,22.595171070636546
190,3.0,34.0,,26.51347665300031
191,3.0,35.0,,24.027556474156462
192,3.0,36.0,,25.302323749694843
193,3.0,37.0,,25.166216555202016
194,3.0,38.0,,21.13700149854699
195,3.0,39.0,,24.892855349806794
196,3.0,40.0,,21.988038964433443
197,3.0,41.0,,20.97906062485192
198,3.0,42.0,,20.955960255598235
199,3.0,43.0,,25.341715623197025
200,3.0,44.0,,22.10455166739311
201,3.0,45.0,,22.571383872599892
202,3.0,46.0,,21.53374139730221
203,3.0,47.0,,19.60952016377536
204,3.0,48.0,,23.591776249152936
205,3.0,49.0,,24.165214159112374
206,3.0,50.0,,21.07180062554895
207,3.0,51.0,,20.071653244236934
208,3.0,52.0,,22.755891046593057
209,3.0,53.0,,29.109276756516568
210,3.0,54.0,,22.857738696973797
211,3.0,55.0,,20.90931491885418
212,3.0,56.0,,22.731708361522593
213,3.0,57.0,,25.131512438152114
214,3.0,58.0,,23.429016254000494
215,3.0,59.0,,19.531836152007138
216,3.0,60.0,,22.82129039105343
217,3.0,61.0,,22.766373750186013
218,3.0,62.0,,23.23296677706061
219,3.0,63.0,,20.238508796269436
220,3.0,64.0,,21.006630564367185
221,3.0,65.0,,23.026337879574363
222,3.0,66.0,,22.646892619194166
223,3.0,67.0,,21.762555413743513
224,3.0,68.0,,21.631073159585558
225,3.0,69.0,,20.615293993367594
226,3.0,70.0,,23.752573517956744
227,3.0,71.0,,18.91475231023405
228,3.0,72.0,,23.718273286925122
229,3.0,73.0,,22.113969731838058
230,3.0,74.0,,22.609493530906278
231,3.0,75.0,,22.650282488993337
232,3.0,76.0,,18.325077972802184
233,3.0,77.0,,20.77416686561351
234,4.0,0.0,,21.119609627083936
235,4.0,1.0,,17.457517744107427
236,4.0,2.0,,21.56235909034457
237,4.0,3.0,,22.532527736931627
238,4.0,4.0,,24.679678720710285
239,4.0,5.0,,21.146757289059373
240,4.0,6.0,,23.09149882440613
241,4.0,7.0,,22.696695872176413
242,4.0,8.0,,22.00464335116665
243,4.0,9.0,,20.41073581857569
244,4.0,10.0,,23.152520460644276
245,4.0,11.0,,21.57315159314461
246,4.0,12.0,,24.14054609406781
247,4.0,13.0,,19.044976941481483
248,4.0,14.0,,16.640325095858007
249,4.0,15.0,,22.793175620914354
250,4.0,16.0,,21.25195125631036
251,4.0,17.0,,23.358378035286112
252,4.0,18.0,,19.882403080760128
253,4.0,19.0,,21.82935536466904
254,4.0,20.0,,21.413391127616293
255,4.0,21.0,,21.932974803075318
256,4.0,22.0,,19.085683553967225
257,4.0,23.0,,19.22472675372615
258,4.0,24.0,,20.082640305589344
259,4.0,25.0,,20.791714460587887
260,4.0,26.0,,19.895392619422815
261,4.0,27.0,,17.132368846406926
262,4.0,28.0,,15.915279616956056
263,4.0,29.0,,17.86335638937149
264,4.0,30.0,,19.02530862632711
265,4.0,31.0,,20.46443282583445
266,4.0,32.0,,19.21369032392596
267,4.0,33.0,,19.44388273293846
268,4.0,34.0,,21.00867511007377
269,4.0,35.0,,20.497563844178444
270,4.0,36.0,,16.502897128960253
271,4.0,37.0,,18.336246575529476
272,4.0,38.0,,17.860013263970323
273,4.0,39.0,,16.783012487787627
274,4.0,40.0,,21.834544331580254
275,4.0,41.0,,16.975071698294002
276,4.0,42.0,,17.149307974358408
277,4.0,43.0,,20.53658801270369
278,4.0,44.0,,18.573891562844477
279,4.0,45.0,,18.248856741401028
280,4.0,46.0,,16.921381325124667
281,4.0,47.0,,19.80315520332588
282,4.0,48.0,,18.113406467943395
283,4.0,49.0,,15.89033236634987
284,4.0,50.0,,20.038691156743155
285,4.0,51.0,,18.344616109973824
286,4.0,52.0,,17.8541271183483
287,4.0,53.0,,19.904691292097606
288,4.0,54.0,,16.25357574823651
289,4.0,55.0,,17.248173616535354
290,4.0,56.0,,19.50382405949081
291,4.0,57.0,,18.6004975935413
292,4.0,58.0,,18.080079830991824
293,4.0,59.0,,18.915508104285394
294,4.0,60.0,,17.230650131903275
295,4.0,61.0,,16.453769548150635
296,4.0,62.0,,16.477578717731628
297,4.0,63.0,,17.577495435612832
298,4.0,64.0,,19.105950701886698
299,4.0,65.0,,17.892943529150084
300,4.0,66.0,,17.03725890911286
301,4.0,67.0,,18.333787623037214
302,4.0,68.0,,17.21246128907905
303,4.0,69.0,,20.13601041593607
304,4.0,70.0,,18.332165194609544
305,4.0,71.0,,17.39610713191961
306,4.0,72.0,,18.72649933326789
307,4.0,73.0,,17.743658336784407
308,4.0,74.0,,18.557652921668264
309,4.0,75.0,,18.4607056782216
310,4.0,76.0,,20.60871672125913
311,4.0,77.0,,18.661647814055968
312,5.0,0.0,,22.990669220973977
313,5.0,1.0,,22.28026200552828
314,5.0,2.0,,19.990154301714327
315,5.0,3.0,,17.206208505806696
316,5.0,4.0,,19.94548293897442
317,5.0,5.0,,17.120653024878756
318,5.0,6.0,,19.954141171963652
319,5.0,7.0,,20.063053046210744
320,5.0,8.0,,16.895795327769346
321,5.0,9.0,,20.43579402451616
322,5.0,10.0,,16.131940326261972
323,5.0,11.0,,20.478122085442056
324,5.0,12.0,,17.658336199803337
325,5.0,13.0,,17.372805732087265
326,5.0,14.0,,18.123687041595304
327,5.0,15.0,,20.873156310943457
328,5.0,16.0,,18.942688221751624
329,5.0,17.0,,19.15956424991043
330,5.0,18.0,,16.220900545120454
