,lr,loss
0,-8.0,121.92018095491247
1,-7.883116883116883,127.94120560228916
2,-7.766233766233766,127.66399738250271
3,-7.649350649350649,128.70589439150731
4,-7.532467532467533,129.30575523221924
5,-7.415584415584416,129.08140685623744
6,-7.298701298701299,128.81995686084323
7,-7.181818181818182,127.96767050744029
8,-7.064935064935065,127.9921560217872
9,-6.948051948051948,128.5310326137438
10,-6.8311688311688314,127.69661965115009
11,-6.714285714285714,127.55459529941713
12,-6.597402597402597,128.03455020703322
13,-6.48051948051948,128.3933888988234
14,-6.363636363636363,128.65406592499102
15,-6.246753246753246,128.58289595272254
16,-6.12987012987013,128.21435014860995
17,-6.012987012987013,128.40835770285628
18,-5.896103896103896,128.2808990032061
19,-5.779220779220779,127.79348161166864
20,-5.662337662337662,127.73080723872862
21,-5.545454545454545,127.56927164252629
22,-5.428571428571428,127.5713827857176
23,-5.311688311688312,127.67745399513072
24,-5.194805194805195,127.73809477761253
25,-5.077922077922078,127.74948670297498
26,-4.961038961038961,127.36934881164353
27,-4.844155844155844,127.44036205823274
28,-4.727272727272727,127.46709582641225
29,-4.6103896103896105,127.41900590954543
30,-4.4935064935064934,127.35384610759236
31,-4.376623376623376,127.73612827013994
32,-4.259740259740259,127.58636902713957
33,-4.142857142857142,127.51073629656166
34,-4.025974025974025,127.65302391577781
35,-3.9090909090909087,127.57156339013335
36,-3.7922077922077917,127.45331268239484
37,-3.6753246753246747,127.52738801097166
38,-3.558441558441558,127.7154647673986
39,-3.441558441558441,127.70028046450153
40,-3.324675324675324,127.94802089536849
41,-3.2077922077922074,127.86592225363921
42,-3.0909090909090904,127.82754455807346
43,-2.9740259740259734,127.76123657769037
44,-2.8571428571428568,127.90745775201786
45,-2.7402597402597397,127.80435891246363
46,-2.6233766233766227,127.75796554012942
47,-2.506493506493506,127.69645549833072
48,-2.389610389610389,127.67368978660366
49,-2.272727272727272,127.41283307719412
50,-2.1558441558441555,127.10685860289968
51,-2.0389610389610384,126.96228366519334
52,-1.9220779220779214,126.6803984147431
53,-1.8051948051948046,126.24994045640953
54,-1.6883116883116878,125.48705648937691
55,-1.5714285714285707,124.69089843254648
56,-1.454545454545454,123.81585885509007
57,-1.337662337662337,122.39823015014697
58,-1.22077922077922,120.65008747201229
59,-1.1038961038961033,118.37270536063353
60,-0.9870129870129863,116.17009481424815
61,-0.8701298701298694,113.90663258328001
62,-0.7532467532467526,111.65824831722504
63,-0.6363636363636357,110.22529444077682
64,-0.5194805194805188,108.14345967533056
65,-0.40259740259740184,106.67204044201956
66,-0.285714285714285,105.21646931368943
67,-0.16883116883116808,106.12669828659503
68,-0.05194805194805122,105.78554880567157
69,0.06493506493506564,105.99155582953021
70,0.18181818181818254,107.8392179005732
71,0.29870129870129947,108.34107990363152
72,0.4155844155844164,108.92377953507136
73,0.5324675324675333,108.84726784263923
74,0.6493506493506502,114.63071572634256
75,0.7662337662337672,115.04417906991334
76,0.8831168831168841,114.98386082372129
77,1.0000000000000009,114.77653642056313
