,Train loss,Test loss
0,58.895536806064285,53.55047746779793
1,28.487179300938738,51.396386825068014
2,23.54415821804103,25.73800207073584
3,19.296991216147195,49.50741821160654
4,17.716516054827448,18.618392337469913
5,16.30240848956056,23.992745287904285
6,15.7486482299319,15.574002980937378
7,15.171579883219543,26.84848960104606
8,14.629996308569654,14.53164963702067
9,14.157846299948252,15.954216568243858
10,13.82180526506925,15.064589866537782
11,13.740920580950222,14.804730408129105
12,13.418582438130308,14.76287109850632
13,13.29956633928079,14.63715740757258
14,13.118640621111437,13.875153139404059
15,12.969578534161116,14.009278086664208
16,12.97834987852458,13.96263403546753
17,13.025441845297694,13.853053337938341
18,12.810332552825537,13.917720909555856
19,12.84947694929675,13.906582216378608
20,12.897196801683739,13.89227091583469
21,12.803674552229852,13.82103772750955
22,12.872858148839148,13.854658186821771
23,12.754751342285358,13.88823967265049
24,12.928504880148758,13.870397162373344
25,12.854786161724693,13.761602259563512
26,12.843063040831842,13.778106295196995
27,12.81495207698475,13.805259702284843
28,12.86006782040803,13.74352891622243
29,12.81506799941655,13.871956665749519
30,12.937190898828549,13.783273767291766
31,12.759236926541657,13.83219637563932
32,12.852814077800037,13.84230454831238
33,12.955198287827125,13.819565243693805
34,12.97225828971822,13.981210846241215
35,12.851472827208877,13.86927775469943
36,12.82282216986091,13.81737902049067
37,12.81348341061342,13.84129493904531
38,12.834109908062723,13.893505306862577
39,12.924732973580213,13.790208654886673
40,12.869164400960317,13.738165861514702
41,12.795938941740417,13.836739006039853
42,12.86736244933927,13.802103814472625
43,12.97276405229244,13.7850323267862
44,12.876129203648036,13.860512580039543
45,12.851803274047494,13.916045742665473
46,12.876257162781897,13.828640157250495
47,12.778806076074652,13.923013898633299
48,12.796858021670797,13.902040134310221
49,12.763827662559713,13.803183494193005
50,12.979515647878948,13.808289944937883
51,12.786988058297942,13.83472127994342
52,12.90799743441301,13.875183032663498
53,12.809440818014616,13.877252196538349
54,12.928779384980526,13.884786531096989
55,12.834234586513844,13.878022526849714
56,12.806870972614586,13.850963965796726
57,12.86146900641321,13.709073146080403
58,12.802126171023462,13.76251593967468
59,12.843892071669014,13.818731782669591
