,Train loss,Test loss
0,112.02064513231814,32.688222653847156
1,31.618033548397815,35.73734332191741
2,29.76255043742449,35.06454043849817
3,27.581993323047207,27.839453769235632
4,23.531952310144806,22.117084078921756
5,18.917736033443166,20.600580079625807
6,17.53391659700325,25.19500522728587
7,16.385743413699597,22.336176753536222
8,15.833019539849987,38.82977992063741
9,15.407730394382039,18.906671322678157
10,14.698071409572902,17.128050173698476
11,14.635424035558486,15.825125713858517
12,14.296467550263184,15.978377719773524
13,14.020915614693132,14.771903383601044
14,13.84667624121288,14.878507555162715
15,13.797134417964052,14.819118183649623
16,13.81800942166156,14.558853692055033
17,13.757161703691992,14.634771642899
18,13.772854174771934,14.70195610663862
19,13.72694414600126,14.697714996227008
20,13.560895287934,14.61152917760947
21,13.609820161361625,14.54035076473082
22,13.690451847832161,14.600424188598891
23,13.583356576009095,14.47191601442378
24,13.65581454369964,14.57004381027867
25,13.671299095407912,14.615095173944981
26,13.575370584557652,14.605822008992924
27,13.518915685446261,14.373798911873408
28,13.668657093783471,14.610207667159894
29,13.595832923269292,14.575839839563224
30,13.655234236001407,14.575183353618419
31,13.572168699789286,14.55925949544761
32,13.549982580778797,14.494788204966381
33,13.624218470153707,14.528993473457147
34,13.603838420664886,14.559675889905828
35,13.70197844132364,14.55440083037859
36,13.577480824873419,14.597319537002779
37,13.577005170992786,14.498781924079475
38,13.749747339081054,14.47936366173401
39,13.564286728662116,14.520258646720004
40,13.574541762151837,14.584898975855904
41,13.608769915833552,14.588421826291757
42,13.622672666484782,14.549357930394356
43,13.533160718340957,14.496873738952958
44,13.696090495228441,14.514123899884964
45,13.607583289474286,14.44166544849529
46,13.543152953310125,14.459636754640984
47,13.520346271152663,14.561646062039168
48,13.517402175020976,14.591037665216744
49,13.561459031729665,14.536899797965255
50,13.646493983086676,14.548344317923041
51,13.54681114747156,14.531522931775168
52,13.509320341527383,14.541417175998967
53,13.587181178511223,14.556806024096042
54,13.58113759686747,14.659935628771025
55,13.692058327535047,14.642303744775507
56,13.635769437216618,14.593049480648354
57,13.634040896945283,14.575015114841019
58,13.604831886622092,14.548678461829667
59,13.55774589434153,14.422737036959713
