,epoch,batchNum,Train loss,AccPBatch
1089,14.0,75.0,-1205172165.393842,0.5390625
1090,14.0,76.0,-1205221014.7258737,0.53125
1091,14.0,77.0,-1205383752.303267,0.609375
1092,15.0,0.0,-1205356954.0306642,0.53125
1093,15.0,1.0,-1205396625.9661593,0.5390625
1094,15.0,2.0,-1205499286.281527,0.5546875
1095,15.0,3.0,-1205469156.739942,0.546875
1096,15.0,4.0,-1205464138.6392975,0.484375
1097,15.0,5.0,-1205535492.8327491,0.46875
1098,15.0,6.0,-1205600380.81174,0.5
1099,15.0,7.0,-1205636001.1355338,0.578125
1100,15.0,8.0,-1205621745.3246815,0.4765625
1101,15.0,9.0,-1205874415.1367555,0.5859375
1102,15.0,10.0,-1205791871.7815413,0.546875
1103,15.0,11.0,-1205934548.8905332,0.59375
1104,15.0,12.0,-1205958733.365042,0.5546875
1105,15.0,13.0,-1205955749.430117,0.5546875
1106,15.0,14.0,-1205977141.973035,0.515625
1107,15.0,15.0,-1206095815.0411658,0.5390625
1108,15.0,16.0,-1206032573.151318,0.4765625
1109,15.0,17.0,-1206143226.7349236,0.484375
1110,15.0,18.0,-1206276654.6228619,0.5234375
1111,15.0,19.0,-1206292118.985455,0.5234375
1112,15.0,20.0,-1206443544.1647177,0.6015625
1113,15.0,21.0,-1206427038.3608618,0.53125
1114,15.0,22.0,-1206445650.764996,0.5703125
1115,15.0,23.0,-1206459957.1819713,0.5703125
1116,15.0,24.0,-1206607219.9378493,0.6015625
1117,15.0,25.0,-1206714285.0797381,0.6171875
1118,15.0,26.0,-1206641946.2481809,0.5390625
1119,15.0,27.0,-1206757748.896717,0.5625
1120,15.0,28.0,-1206622990.0439806,0.46875
1121,15.0,29.0,-1206619789.41247,0.453125
1122,15.0,30.0,-1206739620.0590606,0.4765625
1123,15.0,31.0,-1206892066.0832074,0.546875
1124,15.0,32.0,-1206850439.065644,0.484375
1125,15.0,33.0,-1207011560.4101884,0.578125
1126,15.0,34.0,-1206970456.3703825,0.5234375
1127,15.0,35.0,-1207061312.8604116,0.53125
1128,15.0,36.0,-1207122615.7431133,0.5078125
1129,15.0,37.0,-1207291380.2115886,0.59375
1130,15.0,38.0,-1206948507.9534693,0.484375
1131,15.0,39.0,-1207340026.5560904,0.53125
1132,15.0,40.0,-1207347836.6649926,0.578125
1133,15.0,41.0,-1207374537.07638,0.5234375
1134,15.0,42.0,-1207494578.8363883,0.6015625
1135,15.0,43.0,-1207473182.372695,0.5390625
1136,15.0,44.0,-1207465278.9160938,0.46875
1137,15.0,45.0,-1207594223.3001065,0.5234375
1138,15.0,46.0,-1207561196.366895,0.6484375
1139,15.0,47.0,-1207660934.7055936,0.5625
1140,15.0,48.0,-1207799101.3790565,0.5703125
1141,15.0,49.0,-1207703435.7071543,0.515625
1142,15.0,50.0,-1207886107.9055157,0.5703125
1143,15.0,51.0,-1207881243.2501316,0.5078125
1144,15.0,52.0,-1207915821.9384985,0.59375
1145,15.0,53.0,-1207798463.498261,0.4453125
1146,15.0,54.0,-1208081525.461922,0.5625
1147,15.0,55.0,-1208125771.5819168,0.5625
1148,15.0,56.0,-1208068848.5719695,0.5859375
1149,15.0,57.0,-1208264502.6684067,0.609375
1150,15.0,58.0,-1208189134.4827073,0.5234375
1151,15.0,59.0,-1208307627.0249624,0.5390625
1152,15.0,60.0,-1208439732.8394234,0.625
1153,15.0,61.0,-1208343572.374252,0.5078125
1154,15.0,62.0,-1208482657.92284,0.609375
1155,15.0,63.0,-1208454965.1179345,0.5
1156,15.0,64.0,-1208608371.5248206,0.5390625
1157,15.0,65.0,-1208494639.0257912,0.515625
1158,15.0,66.0,-1208681496.8604712,0.5625
1159,15.0,67.0,-1208712023.4744697,0.546875
1160,15.0,68.0,-1208709995.4589026,0.5859375
1161,15.0,69.0,-1208749358.0284326,0.5234375
1162,15.0,70.0,-1208842744.5645978,0.5703125
1163,15.0,71.0,-1208824025.5819635,0.5078125
1164,15.0,72.0,-1208903478.1669807,0.5234375
1165,15.0,73.0,-1208986280.8820133,0.5703125
1166,15.0,74.0,-1209059253.326911,0.578125
1167,15.0,75.0,-1209128471.3641567,0.5859375
1168,15.0,76.0,-1209069758.2746937,0.5
1169,15.0,77.0,-1209236087.652026,0.5625
1170,16.0,0.0,-1209181859.6037905,0.5078125
1171,16.0,1.0,-1209222158.274973,0.484375
1172,16.0,2.0,-1209391421.5167036,0.640625
1173,16.0,3.0,-1209330412.7859108,0.5234375
1174,16.0,4.0,-1209393350.798061,0.5859375
1175,16.0,5.0,-1209244884.7191486,0.4609375
1176,16.0,6.0,-1209519370.5559845,0.5546875
1177,16.0,7.0,-1209457337.9127433,0.546875
1178,16.0,8.0,-1209502119.354534,0.515625
1179,16.0,9.0,-1209608689.4407,0.5546875
1180,16.0,10.0,-1209522090.3413453,0.53125
1181,16.0,11.0,-1209577309.6896944,0.5
1182,16.0,12.0,-1209674947.3132932,0.5546875
1183,16.0,13.0,-1209571129.117556,0.46875
1184,16.0,14.0,-1209560141.2762966,0.5390625
1185,16.0,15.0,-1209782679.8949683,0.5625
1186,16.0,16.0,-1209781936.2024984,0.5625
1187,16.0,17.0,-1209890330.6318932,0.59375
1188,16.0,18.0,-1209800088.3090353,0.546875
1189,16.0,19.0,-1209833367.4964743,0.453125
1190,16.0,20.0,-1209894387.5522528,0.515625
1191,16.0,21.0,-1209784439.6246707,0.484375
1192,16.0,22.0,-1210025771.005392,0.5234375
1193,16.0,23.0,-1210038654.7315648,0.546875
1194,16.0,24.0,-1210018413.984229,0.546875
1195,16.0,25.0,-1210119258.5362327,0.5859375
1196,16.0,26.0,-1210079356.5986645,0.546875
1197,16.0,27.0,-1210151922.7312896,0.5859375
1198,16.0,28.0,-1210172649.6456954,0.515625
1199,16.0,29.0,-1210276003.1510289,0.640625
1200,16.0,30.0,-1210257124.323545,0.53125
1201,16.0,31.0,-1210321123.0416923,0.5703125
1202,16.0,32.0,-1210341840.8777146,0.5703125
1203,16.0,33.0,-1210448091.1187534,0.5625
1204,16.0,34.0,-1210343404.946941,0.546875
1205,16.0,35.0,-1210358886.6449277,0.5078125
1206,16.0,36.0,-1210554465.2100008,0.6171875
1207,16.0,37.0,-1210441514.4586143,0.4609375
1208,16.0,38.0,-1210640300.927417,0.6328125
1209,16.0,39.0,-1210639295.7284331,0.6015625
1210,16.0,40.0,-1210510283.1293244,0.4921875
1211,16.0,41.0,-1210592727.4863772,0.4921875
1212,16.0,42.0,-1210711601.6877103,0.5625
1213,16.0,43.0,-1210614284.1141539,0.484375
1214,16.0,44.0,-1210660352.7001104,0.5078125
1215,16.0,45.0,-1210765390.7199006,0.53125
1216,16.0,46.0,-1210733370.1334949,0.484375
1217,16.0,47.0,-1210901137.383356,0.609375
1218,16.0,48.0,-1210945695.4322486,0.5703125
1219,16.0,49.0,-1210873178.0891197,0.5390625
1220,16.0,50.0,-1210915421.1607962,0.515625
1221,16.0,51.0,-1211016005.0067308,0.546875
1222,16.0,52.0,-1211132178.5820282,0.6015625
1223,16.0,53.0,-1211176324.345547,0.6171875
1224,16.0,54.0,-1211094192.1347415,0.5546875
1225,16.0,55.0,-1211030349.6001155,0.5078125
1226,16.0,56.0,-1211149817.926964,0.5078125
1227,16.0,57.0,-1211322525.483353,0.6328125
1228,16.0,58.0,-1211124742.746797,0.4453125
1229,16.0,59.0,-1211291081.4127138,0.53125
1230,16.0,60.0,-1211223922.7495182,0.53125
1231,16.0,61.0,-1211334681.263937,0.5546875
1232,16.0,62.0,-1211470148.6430333,0.6171875
1233,16.0,63.0,-1211374262.238056,0.5234375
1234,16.0,64.0,-1211406220.4633203,0.5859375
1235,16.0,65.0,-1211328755.5083432,0.484375
1236,16.0,66.0,-1211592853.6486166,0.5625
1237,16.0,67.0,-1211600614.6151967,0.5625
1238,16.0,68.0,-1211414776.8562205,0.421875
1239,16.0,69.0,-1211565981.888425,0.53125
1240,16.0,70.0,-1211739905.1294563,0.578125
1241,16.0,71.0,-1211724980.7323835,0.53125
1242,16.0,72.0,-1211826901.8760073,0.609375
1243,16.0,73.0,-1211753302.6013737,0.53125
1244,16.0,74.0,-1211839702.2426202,0.546875
1245,16.0,75.0,-1211790091.858938,0.515625
1246,16.0,76.0,-1211744091.1304107,0.5078125
1247,16.0,77.0,-1211883280.1966667,0.609375
1248,17.0,0.0,-1211959523.7402134,0.5625
1249,17.0,1.0,-1211880146.3821273,0.4921875
1250,17.0,2.0,-1211896239.489635,0.484375
1251,17.0,3.0,-1212006539.8513684,0.5546875
1252,17.0,4.0,-1211956478.7229557,0.5390625
1253,17.0,5.0,-1212018681.0539196,0.5234375
1254,17.0,6.0,-1212074953.6426935,0.609375
1255,17.0,7.0,-1212077873.042746,0.515625
1256,17.0,8.0,-1212115998.0670598,0.5390625
1257,17.0,9.0,-1212119343.1017847,0.6015625
1258,17.0,10.0,-1212168733.895756,0.5703125
1259,17.0,11.0,-1212199379.872888,0.5234375
1260,17.0,12.0,-1212251223.222728,0.5859375
1261,17.0,13.0,-1212287396.2471013,0.578125
1262,17.0,14.0,-1212303667.6120217,0.5546875
1263,17.0,15.0,-1212184541.8450985,0.53125
1264,17.0,16.0,-1212216510.9440281,0.546875
1265,17.0,17.0,-1212252988.0703223,0.515625
1266,17.0,18.0,-1212391377.3911216,0.5390625
1267,17.0,19.0,-1212423616.5822759,0.546875
1268,17.0,20.0,-1212452985.8966217,0.5703125
1269,17.0,21.0,-1212411829.6131554,0.5078125
1270,17.0,22.0,-1212477173.9464371,0.53125
1271,17.0,23.0,-1212466043.9708557,0.546875
1272,17.0,24.0,-1212579786.9544673,0.578125
1273,17.0,25.0,-1212573989.5306876,0.5625
1274,17.0,26.0,-1212476598.8582838,0.546875
1275,17.0,27.0,-1212696306.765039,0.6171875
1276,17.0,28.0,-1212708834.6033516,0.640625
1277,17.0,29.0,-1212626763.8606722,0.5390625
1278,17.0,30.0,-1212565070.8051689,0.484375
1279,17.0,31.0,-1212658760.0894737,0.5546875
1280,17.0,32.0,-1212592916.3405476,0.4765625
1281,17.0,33.0,-1212731165.333182,0.609375
1282,17.0,34.0,-1212736687.0838943,0.53125
1283,17.0,35.0,-1212796924.0304708,0.5625
1284,17.0,36.0,-1212727462.9750361,0.4765625
1285,17.0,37.0,-1212812811.2608273,0.5625
1286,17.0,38.0,-1212797660.9285882,0.5
1287,17.0,39.0,-1212872494.5200856,0.5546875
1288,17.0,40.0,-1212831273.418542,0.5078125
1289,17.0,41.0,-1212955974.0921378,0.5390625
1290,17.0,42.0,-1212964647.3560655,0.5546875
1291,17.0,43.0,-1212931872.9056776,0.5234375
1292,17.0,44.0,-1212932701.8974483,0.5234375
1293,17.0,45.0,-1212904456.2703164,0.4765625
1294,17.0,46.0,-1212928202.229613,0.4921875
1295,17.0,47.0,-1213110664.8073885,0.59375
1296,17.0,48.0,-1213215150.0101485,0.6484375
1297,17.0,49.0,-1213125393.0915701,0.53125
1298,17.0,50.0,-1213104071.4053512,0.546875
1299,17.0,51.0,-1213171021.2965434,0.546875
1300,17.0,52.0,-1213116127.0968544,0.4765625
1301,17.0,53.0,-1212985487.927729,0.5078125
1302,17.0,54.0,-1213334643.0354693,0.59375
1303,17.0,55.0,-1213114225.1110597,0.453125
1304,17.0,56.0,-1213139154.944218,0.484375
1305,17.0,57.0,-1213185839.9185402,0.5625
1306,17.0,58.0,-1213312371.9321668,0.546875
1307,17.0,59.0,-1213441352.8624551,0.6015625
1308,17.0,60.0,-1213389485.6614382,0.5703125
1309,17.0,61.0,-1213386204.030735,0.5703125
1310,17.0,62.0,-1213431675.4264374,0.578125
1311,17.0,63.0,-1213324428.8033528,0.4609375
1312,17.0,64.0,-1213357791.244564,0.5078125
1313,17.0,65.0,-1213481449.7417898,0.515625
1314,17.0,66.0,-1213587810.3279643,0.5703125
1315,17.0,67.0,-1213444494.8695476,0.46875
1316,17.0,68.0,-1213510346.6667767,0.5
1317,17.0,69.0,-1213662116.1096606,0.6015625
1318,17.0,70.0,-1213627825.1466653,0.5390625
1319,17.0,71.0,-1213632638.5106132,0.515625
1320,17.0,72.0,-1213684543.5804543,0.53125
1321,17.0,73.0,-1213544266.7873642,0.453125
1322,17.0,74.0,-1213786040.5053742,0.59375
1323,17.0,75.0,-1213703908.8858616,0.5234375
1324,17.0,76.0,-1213868404.6339722,0.609375
1325,17.0,77.0,-1213895315.0995982,0.609375
1326,18.0,0.0,-1213796701.086934,0.5390625
1327,18.0,1.0,-1213755842.0584984,0.5234375
1328,18.0,2.0,-1213790475.6924002,0.5390625
1329,18.0,3.0,-1213779077.4739342,0.46875
1330,18.0,4.0,-1213953275.7205396,0.5859375
1331,18.0,5.0,-1213845163.7026274,0.5078125
1332,18.0,6.0,-1213859842.9515252,0.546875
1333,18.0,7.0,-1213825432.5424786,0.5
1334,18.0,8.0,-1214015637.7457201,0.5625
1335,18.0,9.0,-1213970848.236099,0.5390625
1336,18.0,10.0,-1213949765.4701314,0.5390625
1337,18.0,11.0,-1213948227.019113,0.5
1338,18.0,12.0,-1213841920.4355483,0.4765625
1339,18.0,13.0,-1213972043.088597,0.53125
1340,18.0,14.0,-1214119011.3132987,0.640625
1341,18.0,15.0,-1214038551.2311993,0.5859375
1342,18.0,16.0,-1214017434.7900815,0.5234375
1343,18.0,17.0,-1213957783.2311697,0.4921875
1344,18.0,18.0,-1214101179.8947287,0.5234375
1345,18.0,19.0,-1214113429.3525677,0.5
1346,18.0,20.0,-1214173429.0069387,0.5625
1347,18.0,21.0,-1214046172.0289645,0.59375
1348,18.0,22.0,-1214078764.2352145,0.5234375
1349,18.0,23.0,-1214165648.6231065,0.546875
1350,18.0,24.0,-1214154335.8841338,0.484375
1351,18.0,25.0,-1214189728.6724706,0.5625
1352,18.0,26.0,-1214080558.7066052,0.4609375
1353,18.0,27.0,-1214171190.1513836,0.53125
1354,18.0,28.0,-1214277009.2927823,0.5390625
1355,18.0,29.0,-1214338865.9701445,0.609375
1356,18.0,30.0,-1214352408.9686556,0.5703125
1357,18.0,31.0,-1214391988.0858586,0.5703125
1358,18.0,32.0,-1214293811.6903577,0.5078125
1359,18.0,33.0,-1214441188.6228619,0.609375
1360,18.0,34.0,-1214345147.2327154,0.5546875
1361,18.0,35.0,-1214407024.27115,0.5234375
1362,18.0,36.0,-1214430685.5762794,0.5703125
1363,18.0,37.0,-1214391168.6668694,0.5234375
1364,18.0,38.0,-1214296646.2938435,0.546875
1365,18.0,39.0,-1214552862.5742736,0.5859375
1366,18.0,40.0,-1214450619.0231116,0.515625
1367,18.0,41.0,-1214525017.3131258,0.5234375
1368,18.0,42.0,-1214593653.0591085,0.5625
1369,18.0,43.0,-1214543639.1501737,0.578125
1370,18.0,44.0,-1214595770.7031684,0.5859375
1371,18.0,45.0,-1214511887.484919,0.5390625
1372,18.0,46.0,-1214408314.943278,0.4765625
1373,18.0,47.0,-1214533874.8300083,0.515625
1374,18.0,48.0,-1214649331.4694269,0.59375
1375,18.0,49.0,-1214676209.5673003,0.5625
1376,18.0,50.0,-1214539244.4558368,0.5390625
1377,18.0,51.0,-1214550650.8482158,0.4921875
1378,18.0,52.0,-1214644643.2549136,0.5390625
1379,18.0,53.0,-1214627886.3890014,0.53125
1380,18.0,54.0,-1214645181.4154646,0.5390625
1381,18.0,55.0,-1214681159.8094964,0.5390625
1382,18.0,56.0,-1214738459.6157324,0.59375
1383,18.0,57.0,-1214724638.253934,0.5703125
1384,18.0,58.0,-1214798969.4371521,0.6015625
1385,18.0,59.0,-1214691669.4772232,0.5703125
1386,18.0,60.0,-1214751015.5626934,0.546875
1387,18.0,61.0,-1214795250.9362624,0.546875
1388,18.0,62.0,-1214855047.31245,0.5234375
1389,18.0,63.0,-1214763233.8400848,0.4921875
1390,18.0,64.0,-1214817706.5607557,0.46875
1391,18.0,65.0,-1214809887.759205,0.5078125
1392,18.0,66.0,-1214919719.9711723,0.5390625
1393,18.0,67.0,-1214903398.3587084,0.53125
1394,18.0,68.0,-1214988152.2831948,0.609375
1395,18.0,69.0,-1214852733.0966992,0.515625
1396,18.0,70.0,-1214726199.1100938,0.484375
1397,18.0,71.0,-1215138398.2259214,0.640625
1398,18.0,72.0,-1215075102.5453813,0.578125
1399,18.0,73.0,-1214927525.4641557,0.5
1400,18.0,74.0,-1215115465.4223793,0.59375
1401,18.0,75.0,-1215114035.6661472,0.6015625
1402,18.0,76.0,-1214957430.462687,0.4609375
1403,18.0,77.0,-1215139679.0746655,0.5546875
1404,19.0,0.0,-1215091759.6764665,0.53125
1405,19.0,1.0,-1214989801.2323856,0.5234375
1406,19.0,2.0,-1215112078.8771555,0.5625
1407,19.0,3.0,-1215001129.498465,0.5
1408,19.0,4.0,-1215106332.0470862,0.5390625
1409,19.0,5.0,-1215154360.6599011,0.5546875
1410,19.0,6.0,-1215153371.3376658,0.546875
1411,19.0,7.0,-1215094670.8064265,0.546875
1412,19.0,8.0,-1215132900.759792,0.5625
1413,19.0,9.0,-1215137938.7722313,0.4765625
1414,19.0,10.0,-1215290046.8960588,0.5703125
1415,19.0,11.0,-1215214795.1714349,0.53125
1416,19.0,12.0,-1215225725.3941026,0.5234375
1417,19.0,13.0,-1215369552.596522,0.6328125
1418,19.0,14.0,-1215167864.4602923,0.4453125
1419,19.0,15.0,-1215247848.5409732,0.5390625
1420,19.0,16.0,-1215341858.3107376,0.5859375
1421,19.0,17.0,-1215341884.7156851,0.5546875
1422,19.0,18.0,-1215393946.0416453,0.5625
1423,19.0,19.0,-1215346486.0082936,0.5390625
1424,19.0,20.0,-1215250885.2090778,0.5
1425,19.0,21.0,-1215411436.3320138,0.5859375
1426,19.0,22.0,-1215310424.2107105,0.53125
1427,19.0,23.0,-1215248518.7570388,0.5234375
1428,19.0,24.0,-1215415684.1187947,0.6171875
1429,19.0,25.0,-1215401620.3897808,0.546875
1430,19.0,26.0,-1215449368.829134,0.5703125
1431,19.0,27.0,-1215407993.1789696,0.546875
1432,19.0,28.0,-1215449497.1636672,0.546875
1433,19.0,29.0,-1215513975.8087213,0.5859375
1434,19.0,30.0,-1215344883.626878,0.4921875
1435,19.0,31.0,-1215364697.6730397,0.484375
1436,19.0,32.0,-1215604672.2069185,0.5859375
1437,19.0,33.0,-1215448032.4583719,0.515625
1438,19.0,34.0,-1215481619.4227617,0.578125
1439,19.0,35.0,-1215648813.399846,0.6328125
1440,19.0,36.0,-1215530997.4878657,0.5
1441,19.0,37.0,-1215528235.166008,0.5390625
1442,19.0,38.0,-1215514009.8993456,0.53125
1443,19.0,39.0,-1215493110.7822142,0.4765625
1444,19.0,40.0,-1215707845.6564486,0.6328125
1445,19.0,41.0,-1215520047.2591023,0.5234375
1446,19.0,42.0,-1215479699.514355,0.53125
1447,19.0,43.0,-1215634651.5693111,0.546875
1448,19.0,44.0,-1215689651.4800787,0.6015625
1449,19.0,45.0,-1215707359.2988062,0.59375
1450,19.0,46.0,-1215479640.826553,0.484375
1451,19.0,47.0,-1215581007.6187258,0.546875
1452,19.0,48.0,-1215684766.999717,0.6171875
1453,19.0,49.0,-1215727723.2649322,0.5859375
1454,19.0,50.0,-1215607887.7914004,0.4609375
1455,19.0,51.0,-1215729026.295063,0.5625
1456,19.0,52.0,-1215719564.9931874,0.578125
1457,19.0,53.0,-1215782862.672634,0.5859375
1458,19.0,54.0,-1215721742.6299949,0.515625
1459,19.0,55.0,-1215807601.8563912,0.5703125
1460,19.0,56.0,-1215657471.1539834,0.5
1461,19.0,57.0,-1215727182.7836199,0.515625
1462,19.0,58.0,-1215764754.0355508,0.515625
1463,19.0,59.0,-1215638690.4049597,0.609375
1464,19.0,60.0,-1215752293.1562839,0.546875
1465,19.0,61.0,-1215866134.028368,0.53125
1466,19.0,62.0,-1215939502.4951649,0.6015625
1467,19.0,63.0,-1215808172.7082074,0.5078125
1468,19.0,64.0,-1215658245.9589543,0.5
1469,19.0,65.0,-1215875505.6463292,0.578125
1470,19.0,66.0,-1215792570.3149803,0.4921875
1471,19.0,67.0,-1215809502.2379334,0.484375
1472,19.0,68.0,-1215837566.7756464,0.515625
1473,19.0,69.0,-1215699567.1960359,0.46875
1474,19.0,70.0,-1215902240.5464528,0.5078125
1475,19.0,71.0,-1215846418.403028,0.5625
1476,19.0,72.0,-1215867330.195742,0.5390625
1477,19.0,73.0,-1215873323.303671,0.5078125
1478,19.0,74.0,-1215939892.5011828,0.5390625
1479,19.0,75.0,-1215995970.6222231,0.5703125
1480,19.0,76.0,-1215842831.6226377,0.453125
1481,19.0,77.0,-1216022494.9733412,0.5859375
1482,20.0,0.0,-1215878791.0343845,0.515625
1483,20.0,1.0,-1215801838.1386366,0.5
1484,20.0,2.0,-1215939744.1943743,0.5703125
1485,20.0,3.0,-1216022777.3108194,0.546875
1486,20.0,4.0,-1216014660.7299886,0.5
1487,20.0,5.0,-1216023096.056051,0.5703125
1488,20.0,6.0,-1216017547.1703632,0.53125
1489,20.0,7.0,-1216137369.428269,0.609375
1490,20.0,8.0,-1216129275.2087467,0.5859375
1491,20.0,9.0,-1216120695.8585856,0.515625
1492,20.0,10.0,-1216011521.464084,0.5
1493,20.0,11.0,-1216058522.990581,0.5078125
1494,20.0,12.0,-1215990534.5326421,0.484375
1495,20.0,13.0,-1216105909.0269856,0.5390625
1496,20.0,14.0,-1216086666.7794282,0.5078125
1497,20.0,15.0,-1216268921.9936087,0.640625
1498,20.0,16.0,-1216070978.101976,0.5234375
1499,20.0,17.0,-1216194443.5258973,0.578125
1500,20.0,18.0,-1216225332.293113,0.578125
1501,20.0,19.0,-1216059916.6590288,0.484375
1502,20.0,20.0,-1216151834.6918657,0.546875
1503,20.0,21.0,-1216159788.7194817,0.5625
1504,20.0,22.0,-1216199247.5921588,0.5390625
1505,20.0,23.0,-1216191428.484183,0.5625
1506,20.0,24.0,-1216303840.4494646,0.59375
1507,20.0,25.0,-1216199283.83864,0.5390625
1508,20.0,26.0,-1216209376.893982,0.5234375
1509,20.0,27.0,-1216254644.0572138,0.5859375
1510,20.0,28.0,-1216189644.2994695,0.53125
1511,20.0,29.0,-1216106893.8401775,0.5
1512,20.0,30.0,-1216259902.6952717,0.546875
1513,20.0,31.0,-1216128628.4174922,0.5625
1514,20.0,32.0,-1216338790.8875296,0.59375
1515,20.0,33.0,-1216240070.608549,0.5546875
1516,20.0,34.0,-1216305463.7384148,0.5703125
1517,20.0,35.0,-1216176567.6500359,0.46875
1518,20.0,36.0,-1216275094.8397346,0.5234375
1519,20.0,37.0,-1216323039.7426066,0.59375
1520,20.0,38.0,-1216102624.1956587,0.4296875
1521,20.0,39.0,-1216358836.6456907,0.6015625
1522,20.0,40.0,-1216211665.7782922,0.5234375
1523,20.0,41.0,-1216534440.211799,0.6796875
1524,20.0,42.0,-1216390523.7091713,0.5390625
1525,20.0,43.0,-1216376884.236123,0.515625
1526,20.0,44.0,-1216369393.8102589,0.5625
1527,20.0,45.0,-1216326256.5098178,0.5390625
1528,20.0,46.0,-1216303371.3697476,0.515625
1529,20.0,47.0,-1216355831.0148988,0.5234375
1530,20.0,48.0,-1216483955.9220443,0.6015625
1531,20.0,49.0,-1216417053.214902,0.578125
1532,20.0,50.0,-1216361183.071419,0.53125
1533,20.0,51.0,-1216363659.8637273,0.5
1534,20.0,52.0,-1216400809.3986876,0.6015625
1535,20.0,53.0,-1216501219.9949443,0.5546875
1536,20.0,54.0,-1216566569.1471877,0.6171875
1537,20.0,55.0,-1216490215.1988952,0.609375
1538,20.0,56.0,-1216485577.4360824,0.5390625
1539,20.0,57.0,-1216498950.4134607,0.5625
1540,20.0,58.0,-1216401517.07315,0.5234375
1541,20.0,59.0,-1216508475.5622227,0.5234375
1542,20.0,60.0,-1216535963.332133,0.5703125
1543,20.0,61.0,-1216403845.3780007,0.5
1544,20.0,62.0,-1216472511.0967984,0.5078125
1545,20.0,63.0,-1216421526.9916377,0.5234375
1546,20.0,64.0,-1216401740.509468,0.4921875
1547,20.0,65.0,-1216517292.8212423,0.515625
1548,20.0,66.0,-1216465441.772112,0.5078125
1549,20.0,67.0,-1216548186.2655134,0.5625
1550,20.0,68.0,-1216494758.3532388,0.4765625
1551,20.0,69.0,-1216433020.052244,0.515625
1552,20.0,70.0,-1216458708.142404,0.5234375
1553,20.0,71.0,-1216559988.2886274,0.53125
1554,20.0,72.0,-1216565856.408876,0.484375
1555,20.0,73.0,-1216459240.4728546,0.5234375
1556,20.0,74.0,-1216578673.4488401,0.5234375
1557,20.0,75.0,-1216662466.3345754,0.5546875
1558,20.0,76.0,-1216561304.9216158,0.578125
1559,20.0,77.0,-1216550035.1180825,0.5078125
1560,21.0,0.0,-1216662883.6943097,0.5703125
1561,21.0,1.0,-1216579461.1230037,0.5078125
1562,21.0,2.0,-1216547367.3636034,0.5625
1563,21.0,3.0,-1216592227.358955,0.5859375
1564,21.0,4.0,-1216548316.620963,0.515625
1565,21.0,5.0,-1216549375.9939003,0.4765625
1566,21.0,6.0,-1216621204.014105,0.5625
1567,21.0,7.0,-1216603563.3028836,0.4921875
1568,21.0,8.0,-1216594006.784156,0.515625
1569,21.0,9.0,-1216725783.4763002,0.5703125
1570,21.0,10.0,-1216683546.155882,0.578125
1571,21.0,11.0,-1216651329.2237394,0.515625
1572,21.0,12.0,-1216686405.4101892,0.515625
1573,21.0,13.0,-1216551683.1065896,0.5
1574,21.0,14.0,-1216663947.564767,0.53125
1575,21.0,15.0,-1216587154.5816455,0.4921875
1576,21.0,16.0,-1216726337.4782698,0.515625
1577,21.0,17.0,-1216753181.5538611,0.5625
1578,21.0,18.0,-1216853523.5470815,0.6171875
1579,21.0,19.0,-1216708691.233468,0.5625
1580,21.0,20.0,-1216834045.471181,0.59375
1581,21.0,21.0,-1216704982.1171043,0.515625
1582,21.0,22.0,-1216721161.7926674,0.4921875
1583,21.0,23.0,-1216689615.9092379,0.46875
1584,21.0,24.0,-1216772742.0551848,0.546875
1585,21.0,25.0,-1216708330.108439,0.53125
1586,21.0,26.0,-1216743942.7276106,0.5546875
1587,21.0,27.0,-1216743466.170324,0.5546875
1588,21.0,28.0,-1216639583.092668,0.5234375
1589,21.0,29.0,-1216730251.1392016,0.46875
1590,21.0,30.0,-1216800012.8040032,0.5859375
1591,21.0,31.0,-1216878090.5655217,0.578125
1592,21.0,32.0,-1216859967.2864988,0.578125
1593,21.0,33.0,-1216850584.764753,0.53125
1594,21.0,34.0,-1216756889.6516263,0.515625
1595,21.0,35.0,-1216905235.1860785,0.5703125
1596,21.0,36.0,-1216708574.8687954,0.5
1597,21.0,37.0,-1216905461.5622604,0.6015625
1598,21.0,38.0,-1216783251.1458223,0.5078125
1599,21.0,39.0,-1216802931.6164377,0.546875
1600,21.0,40.0,-1216784274.4614172,0.4921875
1601,21.0,41.0,-1216872596.71766,0.5703125
1602,21.0,42.0,-1216872462.3638818,0.59375
1603,21.0,43.0,-1216730896.0293322,0.4609375
1604,21.0,44.0,-1216809099.9230962,0.515625
1605,21.0,45.0,-1216905344.182799,0.515625
1606,21.0,46.0,-1216823035.2263095,0.5390625
1607,21.0,47.0,-1217087145.6966643,0.640625
1608,21.0,48.0,-1216878690.2745385,0.5390625
1609,21.0,49.0,-1216779081.9483979,0.5
1610,21.0,50.0,-1216939341.3357408,0.546875
1611,21.0,51.0,-1217009770.6582167,0.640625
1612,21.0,52.0,-1216915471.3214664,0.53125
1613,21.0,53.0,-1216991798.5165725,0.609375
1614,21.0,54.0,-1216931823.2932537,0.5
1615,21.0,55.0,-1217096242.0669298,0.625
1616,21.0,56.0,-1216927824.2956574,0.546875
1617,21.0,57.0,-1216958659.1332266,0.546875
1618,21.0,58.0,-1217021672.5197208,0.5625
1619,21.0,59.0,-1216938834.1983585,0.546875
1620,21.0,60.0,-1216841331.175182,0.4921875
1621,21.0,61.0,-1216998862.4683604,0.5390625
