,Train loss,Test loss
0,58.520903006847654,38.42467579944315
1,39.63570672279001,49.05997826035896
2,36.47473792955278,41.559671889111804
3,32.12231558027148,27.79941572665654
4,31.340122973039172,24.36506164684908
5,28.256835051172057,28.3237301267048
6,26.277493337418974,27.54966114779336
7,24.277429264373527,25.663470737344433
8,22.084218719028065,18.50527039872721
9,20.80001773731779,42.1023977624804
10,20.80129772174804,42.89629931688526
11,18.915546507958695,32.172859639548186
12,18.4853310070077,28.705197656642362
13,17.502610032743966,18.55990912984942
14,17.394705378693033,15.990846655924264
15,16.84925631321735,20.481340095236916
16,14.12440593016237,14.385890276236385
17,13.82587913749489,15.360525993724846
18,13.662261966194164,14.497221085943616
19,13.559446753899042,15.815438459564978
20,13.283489756621492,15.87291135046414
21,12.99423093178158,15.268948665230843
22,13.070655453738647,20.716887974302672
23,12.930925776945138,18.089075442673426
24,12.838939965583828,16.44491595126901
25,12.467428296044357,14.649813360696958
26,12.34436104626411,16.715803355349866
27,12.42487296279269,25.22773769976788
28,12.310083349906696,24.30161328989782
29,11.84282433663717,49.302980781965665
30,11.804314390837401,30.479872954557376
31,11.65924379586491,18.128545810289484
32,10.107044911177965,13.562426321295085
33,9.946557275217819,14.28163835148073
34,9.688013796488807,14.925656939551581
35,9.49345225396814,14.035925158281726
36,9.290634666435167,14.873233544375358
37,9.581804613962934,14.411943116468805
38,9.286759425573953,17.163169530573995
39,8.956793912807342,14.368285572471688
40,8.68672699250959,14.630477216431387
41,8.540604861042683,30.775498514412273
42,8.726048811117247,16.302658504687056
43,8.276471206183961,15.73540645180897
44,8.281380294379684,15.674382829014942
45,8.163411610749842,16.922098086138767
46,8.279518299375193,18.208442998466996
47,7.806243338696327,15.477211855224805
48,6.501509283865482,17.907717207662003
49,6.116026622465155,14.215102899659213
50,6.2054324701560954,14.609260069554459
51,5.935958538121885,13.835515494933466
52,5.939835310222871,14.488740786085625
53,5.8519531397295586,14.255782367731985
54,5.751854865974165,14.630019744052046
55,5.9654384006219,14.850550758954988
56,5.438902695024775,14.936297096422791
57,5.747186361760812,16.13916681286604
58,5.315778127953539,14.543707232960807
59,5.092971290708902,14.252312693028513
