,lr,loss
0,-8.0,121.03558372512688
1,-7.883116883116883,127.05585205456771
2,-7.766233766233766,126.77849153656979
3,-7.649350649350649,127.81830414718141
4,-7.532467532467533,128.4187214173399
5,-7.415584415584416,128.1938429604596
6,-7.298701298701299,127.93372539877005
7,-7.181818181818182,127.0828597261707
8,-7.064935064935065,127.10783151702684
9,-6.948051948051948,127.64576146517838
10,-6.8311688311688314,126.8113415860755
11,-6.714285714285714,126.66996082648065
12,-6.597402597402597,127.15053508250921
13,-6.48051948051948,127.50913093783873
14,-6.363636363636363,127.76963368493206
15,-6.246753246753246,127.6988331349485
16,-6.12987012987013,127.33048704817661
17,-6.012987012987013,127.52427480047848
18,-5.896103896103896,127.39705786881053
19,-5.779220779220779,126.90962519456016
20,-5.662337662337662,126.84708566660942
21,-5.545454545454545,126.68563661355402
22,-5.428571428571428,126.68829965675512
23,-5.311688311688312,126.79465226045588
24,-5.194805194805195,126.85502905666641
25,-5.077922077922078,126.86623405868993
26,-4.961038961038961,126.48598548482218
27,-4.844155844155844,126.55687385631515
28,-4.727272727272727,126.58382222810847
29,-4.6103896103896105,126.53569479712513
30,-4.4935064935064934,126.47053225173599
31,-4.376623376623376,126.85308989569111
32,-4.259740259740259,126.70318098952296
33,-4.142857142857142,126.62767052699233
34,-4.025974025974025,126.7698548905593
35,-3.9090909090909087,126.68838175290418
36,-3.7922077922077917,126.57008690711083
37,-3.6753246753246747,126.64402306109967
38,-3.558441558441558,126.83209007442575
39,-3.441558441558441,126.81683956121488
40,-3.324675324675324,127.06473129722895
41,-3.2077922077922074,126.98232929848785
42,-3.0909090909090904,126.94378845887368
43,-2.9740259740259734,126.87730713487566
44,-2.8571428571428568,127.02319418979785
45,-2.7402597402597397,126.91931545555578
46,-2.6233766233766227,126.87206434724311
47,-2.506493506493506,126.80959078685285
48,-2.389610389610389,126.78524011638284
49,-2.272727272727272,126.5222840922374
50,-2.1558441558441555,126.21443257212705
51,-2.0389610389610384,126.06746456905793
52,-1.9220779220779214,125.78326319416325
53,-1.8051948051948046,125.35037112846092
54,-1.6883116883116878,124.58102387299363
55,-1.5714285714285707,123.78091156747439
56,-1.454545454545454,122.89277597917673
57,-1.337662337662337,121.44982879579506
58,-1.22077922077922,119.64334461780211
59,-1.1038961038961033,117.58699531006405
60,-0.9870129870129863,115.60681462231682
61,-0.8701298701298694,113.50616636283056
62,-0.7532467532467526,111.57221168503884
63,-0.6363636363636357,110.02109609703507
64,-0.5194805194805188,109.31643153947445
65,-0.40259740259740184,107.79861412673847
66,-0.285714285714285,107.43774086417342
67,-0.16883116883116808,106.34590040961687
68,-0.05194805194805122,105.65739877002567
69,0.06493506493506564,107.31586005582882
70,0.18181818181818254,108.30926476325317
71,0.29870129870129947,108.80746674957332
72,0.4155844155844164,109.10346071715014
73,0.5324675324675333,108.70900003372566
74,0.6493506493506502,113.15285061934301
75,0.7662337662337672,114.46899660691422
76,0.8831168831168841,114.46792870398542
77,1.0000000000000009,114.23186737474875
