,lr,loss
0,-8.0,121.37515226734712
1,-7.883116883116883,127.39563056068411
2,-7.766233766233766,127.11986134147129
3,-7.649350649350649,128.16062805572685
4,-7.532467532467533,128.7593512025434
5,-7.415584415584416,128.53439563168288
6,-7.298701298701299,128.273413466014
7,-7.181818181818182,127.4216054345903
8,-7.064935064935065,127.44562340849845
9,-6.948051948051948,127.98442682833232
10,-6.8311688311688314,127.15040242155757
11,-6.714285714285714,127.0084477917748
12,-6.597402597402597,127.48861581948154
13,-6.48051948051948,127.84738265472971
14,-6.363636363636363,128.1082909400284
15,-6.246753246753246,128.03723373565927
16,-6.12987012987013,127.6691100783412
17,-6.012987012987013,127.86316815997543
18,-5.896103896103896,127.73562263089363
19,-5.779220779220779,127.24820907468691
20,-5.662337662337662,127.18590079619052
21,-5.545454545454545,127.0240864150937
22,-5.428571428571428,127.02662738889138
23,-5.311688311688312,127.13303275370771
24,-5.194805194805195,127.19331416898167
25,-5.077922077922078,127.20477805721343
26,-4.961038961038961,126.82453555253943
27,-4.844155844155844,126.89542283508712
28,-4.727272727272727,126.9221627022726
29,-4.6103896103896105,126.87378012482989
30,-4.4935064935064934,126.80858781944764
31,-4.376623376623376,127.19100182778239
32,-4.259740259740259,127.0411817343177
33,-4.142857142857142,126.96554375125896
34,-4.025974025974025,127.10760545807283
35,-3.9090909090909087,127.02600016187668
36,-3.7922077922077917,126.90769203254818
37,-3.6753246753246747,126.98174018732054
38,-3.558441558441558,127.16988156111051
39,-3.441558441558441,127.15453999036683
40,-3.324675324675324,127.40231924516071
41,-3.2077922077922074,127.31999040522497
42,-3.0909090909090904,127.28116518084467
43,-2.9740259740259734,127.21422568342159
44,-2.8571428571428568,127.35971183644388
45,-2.7402597402597397,127.25581494609958
46,-2.6233766233766227,127.208559660522
47,-2.506493506493506,127.1458480325096
48,-2.389610389610389,127.12193840644697
49,-2.272727272727272,126.85981969315702
50,-2.1558441558441555,126.55301996723554
51,-2.0389610389610384,126.40808612962682
52,-1.9220779220779214,126.12715154994822
53,-1.8051948051948046,125.7001294127991
54,-1.6883116883116878,124.94157415049328
55,-1.5714285714285707,124.1551746075237
56,-1.454545454545454,123.29060824385787
57,-1.337662337662337,121.89780823083352
58,-1.22077922077922,120.19264948852481
59,-1.1038961038961033,118.02146005012051
60,-0.9870129870129863,115.8127168075582
61,-0.8701298701298694,113.57151581043452
62,-0.7532467532467526,111.57285639838526
63,-0.6363636363636357,109.7193529424179
64,-0.5194805194805188,107.95983101072055
65,-0.40259740259740184,107.04891783808016
66,-0.285714285714285,105.56122007454677
67,-0.16883116883116808,104.40823024749918
68,-0.05194805194805122,104.7993022265919
69,0.06493506493506564,105.93156244035981
70,0.18181818181818254,106.50134850110645
71,0.29870129870129947,106.99558762306583
72,0.4155844155844164,107.55539442666554
73,0.5324675324675333,107.1375908181319
74,0.6493506493506502,119.24157174756463
75,0.7662337662337672,119.67646869609764
76,0.8831168831168841,119.61813926949064
77,1.0000000000000009,119.49402721905228
