,epoch,batchNum,Train loss,AccPBatch
93,2.0,15.0,-32319952.948582113,0.59375
94,2.0,16.0,-32929962.529757164,0.5390625
95,2.0,17.0,-33548676.470961608,0.5078125
96,2.0,18.0,-34183098.4123171,0.546875
97,2.0,19.0,-34815444.08260161,0.53125
98,2.0,20.0,-35462990.31569162,0.578125
99,2.0,21.0,-36103053.689158775,0.5390625
100,2.0,22.0,-36754972.60655778,0.546875
101,2.0,23.0,-37427288.5945672,0.6484375
102,2.0,24.0,-38075627.90069301,0.5546875
103,2.0,25.0,-38741838.06403525,0.546875
104,2.0,26.0,-39410661.90978881,0.5234375
105,2.0,27.0,-40102960.515167005,0.59375
106,2.0,28.0,-40777592.018946186,0.546875
107,2.0,29.0,-41469245.64724653,0.5546875
108,2.0,30.0,-42140413.11684373,0.453125
109,2.0,31.0,-42859603.5538229,0.53125
110,2.0,32.0,-43556971.07314717,0.4921875
111,2.0,33.0,-44276361.89248767,0.5234375
112,2.0,34.0,-45002893.64849489,0.5625
113,2.0,35.0,-45719174.32609764,0.53125
114,2.0,36.0,-46457517.14313564,0.578125
115,2.0,37.0,-47183007.22109741,0.5390625
116,2.0,38.0,-47939278.61777118,0.6171875
117,2.0,39.0,-48649812.61822649,0.4609375
118,2.0,40.0,-49429808.99305551,0.59375
119,2.0,41.0,-50179141.13504306,0.5625
120,2.0,42.0,-50944512.067427814,0.578125
121,2.0,43.0,-51683572.0570553,0.4609375
122,2.0,44.0,-52488748.01392604,0.59375
123,2.0,45.0,-53240047.84979236,0.484375
124,2.0,46.0,-54041240.25772936,0.5546875
125,2.0,47.0,-54826944.12377567,0.5390625
126,2.0,48.0,-55628028.33304237,0.5625
127,2.0,49.0,-56425127.954079196,0.546875
128,2.0,50.0,-57251331.98094616,0.625
129,2.0,51.0,-58029468.849581115,0.4921875
130,2.0,52.0,-58851098.82586043,0.5078125
131,2.0,53.0,-59697583.49891292,0.59375
132,2.0,54.0,-60533407.797405325,0.6171875
133,2.0,55.0,-61371438.37240759,0.625
134,2.0,56.0,-62178547.28072271,0.515625
135,2.0,57.0,-63031507.4422925,0.5390625
136,2.0,58.0,-63854322.01919083,0.4609375
137,2.0,59.0,-64726977.62574388,0.5078125
138,2.0,60.0,-65614819.67042916,0.578125
139,2.0,61.0,-66454084.404005796,0.4921875
140,2.0,62.0,-67362689.0653176,0.5859375
141,2.0,63.0,-68197395.29035,0.4609375
142,2.0,64.0,-69114655.16440353,0.546875
143,2.0,65.0,-69993165.97259785,0.5078125
144,2.0,66.0,-70898018.32022448,0.53125
145,2.0,67.0,-71801668.14591913,0.53125
146,2.0,68.0,-72715361.14696632,0.546875
147,2.0,69.0,-73624983.68199262,0.53125
148,2.0,70.0,-74552352.68179688,0.5546875
149,2.0,71.0,-75468072.7575512,0.515625
150,2.0,72.0,-76375772.0739491,0.421875
151,2.0,73.0,-77352353.38076891,0.578125
152,2.0,74.0,-78306361.2862536,0.6328125
153,2.0,75.0,-79241929.72346094,0.5703125
154,2.0,76.0,-80196815.81330217,0.5703125
155,2.0,77.0,-81156089.52221285,0.5625
156,3.0,0.0,-82113771.07306227,0.5234375
157,3.0,1.0,-82790616.92902361,0.5078125
158,3.0,2.0,-83483569.49252635,0.5546875
159,3.0,3.0,-84160275.15491268,0.515625
160,3.0,4.0,-84853464.34347086,0.5390625
161,3.0,5.0,-85538766.01579994,0.515625
162,3.0,6.0,-86245518.59320658,0.578125
163,3.0,7.0,-86923782.98021002,0.5
164,3.0,8.0,-87643436.9053534,0.6015625
165,3.0,9.0,-88331778.12803997,0.546875
166,3.0,10.0,-89047872.63167398,0.609375
167,3.0,11.0,-89740456.88668717,0.5546875
168,3.0,12.0,-90416744.56527889,0.4296875
169,3.0,13.0,-91159889.93857323,0.5703125
170,3.0,14.0,-91863343.99575578,0.5390625
171,3.0,15.0,-92572761.86170186,0.5234375
172,3.0,16.0,-93306955.87502873,0.6015625
173,3.0,17.0,-94018999.0597068,0.578125
174,3.0,18.0,-94722999.73209608,0.515625
175,3.0,19.0,-95442562.03673981,0.5078125
176,3.0,20.0,-96164387.13439782,0.5
177,3.0,21.0,-96898637.41302983,0.53125
178,3.0,22.0,-97640607.3868268,0.5859375
179,3.0,23.0,-98357062.59979574,0.53125
180,3.0,24.0,-99103247.09519894,0.5859375
181,3.0,25.0,-99825902.27171098,0.5390625
182,3.0,26.0,-100576820.20529728,0.59375
183,3.0,27.0,-101311845.751159,0.578125
184,3.0,28.0,-102030761.68745445,0.5
185,3.0,29.0,-102771114.78062496,0.4921875
186,3.0,30.0,-103539183.5788823,0.5703125
187,3.0,31.0,-104270193.77631061,0.515625
188,3.0,32.0,-105019547.89534687,0.515625
189,3.0,33.0,-105778028.80665743,0.5390625
190,3.0,34.0,-106522593.06842022,0.5078125
191,3.0,35.0,-107287489.86863755,0.5390625
192,3.0,36.0,-108045457.99484326,0.5390625
193,3.0,37.0,-108797178.36857456,0.5078125
194,3.0,38.0,-109569916.79004212,0.546875
195,3.0,39.0,-110367563.75794387,0.6796875
196,3.0,40.0,-111100821.3815816,0.546875
197,3.0,41.0,-111869500.62098299,0.546875
198,3.0,42.0,-112649218.67206132,0.578125
199,3.0,43.0,-113411117.45553997,0.5390625
200,3.0,44.0,-114191128.55548082,0.5546875
201,3.0,45.0,-114966181.53271371,0.546875
202,3.0,46.0,-115727536.59178095,0.4921875
203,3.0,47.0,-116498568.72984831,0.4609375
204,3.0,48.0,-117309052.2291902,0.5390625
205,3.0,49.0,-118100325.32535145,0.5546875
206,3.0,50.0,-118893663.16202568,0.5703125
207,3.0,51.0,-119699216.98333192,0.6171875
208,3.0,52.0,-120484986.2917608,0.59375
209,3.0,53.0,-121250736.03639552,0.5078125
210,3.0,54.0,-122055233.64645669,0.53125
211,3.0,55.0,-122853695.94291046,0.53125
212,3.0,56.0,-123655039.64644621,0.53125
213,3.0,57.0,-124465580.29089807,0.546875
214,3.0,58.0,-125263955.91504675,0.5234375
215,3.0,59.0,-126075287.77665257,0.53125
216,3.0,60.0,-126891297.10913268,0.546875
217,3.0,61.0,-127724868.61983204,0.6015625
218,3.0,62.0,-128510996.95176564,0.5234375
219,3.0,63.0,-129316594.1819793,0.4921875
220,3.0,64.0,-130164287.45932548,0.5625
221,3.0,65.0,-130978246.52730985,0.5390625
222,3.0,66.0,-131805860.38900661,0.546875
223,3.0,67.0,-132632865.32476394,0.546875
224,3.0,68.0,-133468384.03196864,0.5625
225,3.0,69.0,-134275532.4489063,0.5
226,3.0,70.0,-135103561.8887457,0.484375
227,3.0,71.0,-135978693.89631772,0.5859375
228,3.0,72.0,-136811215.38254827,0.5703125
229,3.0,73.0,-137643426.0559458,0.546875
230,3.0,74.0,-138477619.11649957,0.5234375
231,3.0,75.0,-139320152.04748094,0.515625
232,3.0,76.0,-140153656.4527404,0.4765625
233,3.0,77.0,-141054856.9556922,0.6171875
234,4.0,0.0,-141854388.9020682,0.46875
235,4.0,1.0,-142474938.2013124,0.53125
236,4.0,2.0,-143058065.01126996,0.484375
237,4.0,3.0,-143684400.48322126,0.5625
238,4.0,4.0,-144282648.09346953,0.5546875
239,4.0,5.0,-144882248.32113,0.546875
240,4.0,6.0,-145494415.27218628,0.578125
241,4.0,7.0,-146116885.91549492,0.640625
242,4.0,8.0,-146688713.62489974,0.53125
243,4.0,9.0,-147306494.8960937,0.5703125
244,4.0,10.0,-147923213.4190217,0.6015625
245,4.0,11.0,-148528627.71424675,0.59375
246,4.0,12.0,-149140331.24205944,0.6015625
247,4.0,13.0,-149759484.94371623,0.625
248,4.0,14.0,-150322676.52736384,0.5078125
249,4.0,15.0,-150938934.7071062,0.5234375
250,4.0,16.0,-151581828.1831163,0.59375
251,4.0,17.0,-152153358.21144232,0.5078125
252,4.0,18.0,-152800345.3411258,0.578125
253,4.0,19.0,-153398150.58925986,0.546875
254,4.0,20.0,-153987294.38510117,0.5
255,4.0,21.0,-154601685.8397653,0.5
256,4.0,22.0,-155221410.17327592,0.5078125
257,4.0,23.0,-155876326.51742336,0.578125
258,4.0,24.0,-156459104.57028276,0.515625
259,4.0,25.0,-157124470.67077258,0.6015625
260,4.0,26.0,-157682345.64273754,0.4921875
261,4.0,27.0,-158358596.70152235,0.59375
262,4.0,28.0,-158895055.05158037,0.4453125
263,4.0,29.0,-159569030.3094943,0.5390625
264,4.0,30.0,-160173374.97808293,0.5078125
265,4.0,31.0,-160813180.6923225,0.5390625
266,4.0,32.0,-161461615.24404234,0.5859375
267,4.0,33.0,-162043718.06695306,0.5078125
268,4.0,34.0,-162685223.15765116,0.5390625
269,4.0,35.0,-163302646.9932785,0.5234375
270,4.0,36.0,-163905020.20237097,0.4765625
271,4.0,37.0,-164540903.523012,0.4921875
272,4.0,38.0,-165207332.4453776,0.5703125
273,4.0,39.0,-165817373.6763242,0.53125
274,4.0,40.0,-166425722.4177106,0.484375
275,4.0,41.0,-167118330.59016517,0.625
276,4.0,42.0,-167745466.7471809,0.6171875
277,4.0,43.0,-168343825.43152726,0.5390625
278,4.0,44.0,-168976487.3713497,0.5390625
279,4.0,45.0,-169593001.57020235,0.5
280,4.0,46.0,-170244285.1603884,0.5390625
281,4.0,47.0,-170889434.16316947,0.5625
282,4.0,48.0,-171505396.01740655,0.515625
283,4.0,49.0,-172158779.2972086,0.5546875
284,4.0,50.0,-172789808.53550392,0.5390625
285,4.0,51.0,-173415206.06064695,0.5078125
286,4.0,52.0,-174057922.94153017,0.515625
287,4.0,53.0,-174704585.2807645,0.53125
288,4.0,54.0,-175373426.91234282,0.6015625
289,4.0,55.0,-175975159.0986994,0.5
290,4.0,56.0,-176624122.43497542,0.515625
291,4.0,57.0,-177285674.10099554,0.5625
292,4.0,58.0,-177918203.44502822,0.53125
293,4.0,59.0,-178575052.36639306,0.5625
294,4.0,60.0,-179229709.4012752,0.5859375
295,4.0,61.0,-179871005.99555779,0.5703125
296,4.0,62.0,-180501324.6592616,0.5234375
297,4.0,63.0,-181167785.91335955,0.5703125
298,4.0,64.0,-181805433.97337812,0.5390625
299,4.0,65.0,-182465056.24382567,0.5625
300,4.0,66.0,-183129026.36341962,0.59375
301,4.0,67.0,-183756060.75143102,0.53125
302,4.0,68.0,-184412323.8936458,0.5390625
303,4.0,69.0,-185045989.46395734,0.4921875
304,4.0,70.0,-185697343.1462693,0.484375
305,4.0,71.0,-186353366.42232868,0.484375
306,4.0,72.0,-187033429.9798953,0.5390625
307,4.0,73.0,-187687772.03520316,0.53125
308,4.0,74.0,-188352439.08373964,0.546875
309,4.0,75.0,-189020711.98492372,0.5703125
310,4.0,76.0,-189671846.88066226,0.546875
311,4.0,77.0,-190327037.92513534,0.53125
312,5.0,0.0,-190994914.5861481,0.546875
313,5.0,1.0,-191441479.67519712,0.5
314,5.0,2.0,-191923094.4888437,0.546875
315,5.0,3.0,-192370856.43305713,0.5
316,5.0,4.0,-192849915.07273468,0.5390625
317,5.0,5.0,-193347574.3210344,0.6328125
318,5.0,6.0,-193780844.05273005,0.5390625
319,5.0,7.0,-194225019.56123796,0.4765625
320,5.0,8.0,-194715628.13615066,0.546875
321,5.0,9.0,-195187386.33921847,0.5625
322,5.0,10.0,-195664681.17992878,0.59375
323,5.0,11.0,-196107855.4606624,0.5234375
324,5.0,12.0,-196585834.7328349,0.5546875
325,5.0,13.0,-197039915.9056343,0.515625
326,5.0,14.0,-197518522.43130803,0.546875
327,5.0,15.0,-197946033.6932708,0.4296875
328,5.0,16.0,-198431129.8808535,0.4765625
329,5.0,17.0,-198895495.2619132,0.4609375
330,5.0,18.0,-199387081.48047724,0.53125
331,5.0,19.0,-199851777.24976003,0.515625
332,5.0,20.0,-200340157.59920192,0.5859375
333,5.0,21.0,-200799158.86042005,0.546875
334,5.0,22.0,-201291543.91539812,0.640625
335,5.0,23.0,-201733088.59866548,0.5234375
336,5.0,24.0,-202216418.3296342,0.578125
337,5.0,25.0,-202700082.46245226,0.6328125
338,5.0,26.0,-203155966.45479438,0.5703125
339,5.0,27.0,-203610866.0063728,0.5078125
340,5.0,28.0,-204111142.80687594,0.6171875
341,5.0,29.0,-204565940.4384448,0.5546875
342,5.0,30.0,-204996379.11518246,0.4140625
343,5.0,31.0,-205516523.24140587,0.578125
344,5.0,32.0,-205986435.95323944,0.5703125
345,5.0,33.0,-206454222.6528411,0.5546875
346,5.0,34.0,-206917236.548371,0.5234375
347,5.0,35.0,-207404798.049625,0.5703125
348,5.0,36.0,-207888164.45501974,0.6015625
349,5.0,37.0,-208357046.5164549,0.5859375
350,5.0,38.0,-208820511.6550818,0.5546875
351,5.0,39.0,-209303053.02002054,0.578125
352,5.0,40.0,-209769015.43041036,0.5546875
353,5.0,41.0,-210210117.39161807,0.46875
354,5.0,42.0,-210709182.55462456,0.53125
355,5.0,43.0,-211190430.2259544,0.546875
356,5.0,44.0,-211672122.01639453,0.5625
357,5.0,45.0,-212134861.52641702,0.53125
358,5.0,46.0,-212607376.49097413,0.5234375
359,5.0,47.0,-213083454.4029893,0.5234375
360,5.0,48.0,-213586321.44907475,0.5859375
361,5.0,49.0,-214036458.09581408,0.5234375
362,5.0,50.0,-214533593.78771043,0.5703125
363,5.0,51.0,-215000787.63465154,0.546875
364,5.0,52.0,-215502484.10914695,0.6015625
365,5.0,53.0,-215928095.37343183,0.484375
366,5.0,54.0,-216409567.66367003,0.4921875
367,5.0,55.0,-216941138.88518637,0.609375
368,5.0,56.0,-217398710.73472962,0.5625
369,5.0,57.0,-217841564.21639886,0.484375
370,5.0,58.0,-218371677.12332264,0.59375
371,5.0,59.0,-218818487.4475656,0.5234375
372,5.0,60.0,-219294634.43900517,0.515625
373,5.0,61.0,-219756345.5561288,0.4765625
374,5.0,62.0,-220266430.51312333,0.5390625
375,5.0,63.0,-220772520.53575823,0.59375
376,5.0,64.0,-221213923.78345662,0.5078125
377,5.0,65.0,-221656018.3022823,0.421875
378,5.0,66.0,-222198461.17377633,0.5546875
379,5.0,67.0,-222663364.58332974,0.515625
380,5.0,68.0,-223198699.7421341,0.640625
381,5.0,69.0,-223651613.7533704,0.5703125
382,5.0,70.0,-224114859.23646414,0.5234375
383,5.0,71.0,-224562059.57724747,0.4375
384,5.0,72.0,-225113840.92948627,0.6015625
385,5.0,73.0,-225568951.75455377,0.53125
386,5.0,74.0,-226068865.68324333,0.5703125
387,5.0,75.0,-226543963.61562878,0.546875
388,5.0,76.0,-227006934.82456934,0.4921875
389,5.0,77.0,-227532456.4151663,0.59375
390,6.0,0.0,-227974729.6602578,0.484375
391,6.0,1.0,-228305755.80936068,0.4609375
392,6.0,2.0,-228694489.3466207,0.5859375
393,6.0,3.0,-229028585.59293833,0.5703125
394,6.0,4.0,-229354117.97965604,0.53125
395,6.0,5.0,-229694558.92808935,0.53125
396,6.0,6.0,-230046703.05458936,0.5625
397,6.0,7.0,-230375691.1841967,0.53125
398,6.0,8.0,-230727894.38364697,0.5625
399,6.0,9.0,-231062876.24669328,0.546875
400,6.0,10.0,-231415214.6997896,0.578125
401,6.0,11.0,-231730085.41928712,0.5078125
402,6.0,12.0,-232105857.17916363,0.6015625
403,6.0,13.0,-232452980.5095255,0.6171875
404,6.0,14.0,-232734654.78428754,0.4609375
405,6.0,15.0,-233099736.20963287,0.5234375
406,6.0,16.0,-233440890.363647,0.5234375
407,6.0,17.0,-233782128.1610486,0.5234375
408,6.0,18.0,-234165702.4660018,0.6328125
409,6.0,19.0,-234461643.50136566,0.515625
410,6.0,20.0,-234827585.29524955,0.578125
411,6.0,21.0,-235153649.04021388,0.5390625
412,6.0,22.0,-235532904.2917209,0.6328125
413,6.0,23.0,-235823806.03977522,0.5078125
414,6.0,24.0,-236178294.06481233,0.5390625
415,6.0,25.0,-236546486.23411164,0.6015625
416,6.0,26.0,-236865058.25211817,0.546875
417,6.0,27.0,-237193094.69137383,0.515625
418,6.0,28.0,-237531307.71789235,0.5078125
419,6.0,29.0,-237894249.5191894,0.5546875
420,6.0,30.0,-238239830.9689261,0.5625
421,6.0,31.0,-238610640.9238861,0.625
422,6.0,32.0,-238927931.92271787,0.5703125
423,6.0,33.0,-239244223.3937129,0.515625
424,6.0,34.0,-239624235.12180504,0.59375
425,6.0,35.0,-239908898.92449218,0.4765625
426,6.0,36.0,-240301840.3757084,0.578125
427,6.0,37.0,-240636576.08286145,0.5625
428,6.0,38.0,-240983249.7923254,0.5703125
429,6.0,39.0,-241321964.70668596,0.5625
430,6.0,40.0,-241681427.00975892,0.59375
431,6.0,41.0,-241994973.90067723,0.5390625
432,6.0,42.0,-242372339.07203728,0.6015625
433,6.0,43.0,-242720371.614173,0.609375
434,6.0,44.0,-243041589.96817094,0.5703125
435,6.0,45.0,-243347613.301468,0.5078125
436,6.0,46.0,-243709345.51562306,0.5390625
437,6.0,47.0,-244071872.60968122,0.5703125
438,6.0,48.0,-244405532.99424514,0.5546875
439,6.0,49.0,-244764054.71323758,0.578125
440,6.0,50.0,-245082270.11472777,0.5390625
441,6.0,51.0,-245425707.90566677,0.5390625
442,6.0,52.0,-245821983.24958324,0.6171875
443,6.0,53.0,-246085934.21299338,0.5
444,6.0,54.0,-246429275.37207094,0.5
445,6.0,55.0,-246767381.17386758,0.4921875
446,6.0,56.0,-247083737.97507566,0.453125
447,6.0,57.0,-247488187.0528425,0.5390625
448,6.0,58.0,-247832269.24432373,0.5390625
449,6.0,59.0,-248171054.19305852,0.53125
450,6.0,60.0,-248520706.78403598,0.5390625
451,6.0,61.0,-248912901.50879085,0.609375
452,6.0,62.0,-249204171.48429638,0.53125
453,6.0,63.0,-249564640.74609286,0.5546875
454,6.0,64.0,-249829510.58383238,0.4375
455,6.0,65.0,-250195964.36404726,0.46875
456,6.0,66.0,-250515649.07841587,0.4296875
457,6.0,67.0,-250958288.41034716,0.578125
458,6.0,68.0,-251287940.98194265,0.5546875
459,6.0,69.0,-251598858.26001716,0.5
460,6.0,70.0,-251954053.97657537,0.515625
461,6.0,71.0,-252294991.51667124,0.5078125
462,6.0,72.0,-252645362.73790926,0.515625
463,6.0,73.0,-252991186.77229115,0.515625
464,6.0,74.0,-253354397.05869618,0.546875
465,6.0,75.0,-253708426.45560935,0.5625
466,6.0,76.0,-254004294.0810605,0.46875
467,6.0,77.0,-254383418.88113657,0.53125
468,7.0,0.0,-254745233.6013126,0.5625
469,7.0,1.0,-254967949.94691083,0.5234375
470,7.0,2.0,-255179822.87926093,0.4609375
471,7.0,3.0,-255449041.7622708,0.515625
472,7.0,4.0,-255676979.44086406,0.484375
473,7.0,5.0,-255955501.70659867,0.5625
474,7.0,6.0,-256194100.72005624,0.5546875
475,7.0,7.0,-256405549.5447331,0.484375
476,7.0,8.0,-256668436.6930036,0.53125
477,7.0,9.0,-256917358.6105908,0.546875
478,7.0,10.0,-257153216.61171308,0.53125
479,7.0,11.0,-257370482.12223995,0.46875
480,7.0,12.0,-257637999.66239595,0.53125
481,7.0,13.0,-257898295.98729202,0.578125
482,7.0,14.0,-258143270.31904414,0.5859375
483,7.0,15.0,-258391183.90805322,0.6015625
484,7.0,16.0,-258613193.4082524,0.546875
485,7.0,17.0,-258867040.21927267,0.578125
486,7.0,18.0,-259100690.2281133,0.5546875
487,7.0,19.0,-259351747.7760717,0.578125
488,7.0,20.0,-259564768.65447894,0.5
489,7.0,21.0,-259815853.23506144,0.5234375
490,7.0,22.0,-260069935.46128044,0.5546875
491,7.0,23.0,-260300400.53597894,0.5234375
492,7.0,24.0,-260598868.6346559,0.671875
493,7.0,25.0,-260787839.28776202,0.53125
494,7.0,26.0,-260999608.9549551,0.453125
495,7.0,27.0,-261284487.0191365,0.5625
496,7.0,28.0,-261526768.5343709,0.5625
497,7.0,29.0,-261738309.1866854,0.484375
498,7.0,30.0,-262026659.73861358,0.6015625
499,7.0,31.0,-262256688.03199646,0.5703125
500,7.0,32.0,-262474106.97077477,0.5078125
501,7.0,33.0,-262760095.59668672,0.6171875
502,7.0,34.0,-262936215.4526212,0.453125
503,7.0,35.0,-263219624.991477,0.5546875
504,7.0,36.0,-263445996.4071206,0.515625
505,7.0,37.0,-263691424.19771478,0.5234375
506,7.0,38.0,-263924196.1697813,0.5
507,7.0,39.0,-264179138.18578923,0.53125
508,7.0,40.0,-264412066.87208173,0.5078125
509,7.0,41.0,-264679156.47248635,0.5703125
510,7.0,42.0,-264899884.22202608,0.515625
511,7.0,43.0,-265139201.78239232,0.5078125
512,7.0,44.0,-265390646.5004171,0.53125
513,7.0,45.0,-265653766.81666303,0.5859375
514,7.0,46.0,-265881200.54877245,0.546875
515,7.0,47.0,-266123496.54978696,0.546875
516,7.0,48.0,-266356996.99222022,0.5234375
517,7.0,49.0,-266649039.1223707,0.65625
518,7.0,50.0,-266853417.27194148,0.5546875
519,7.0,51.0,-267077892.889323,0.5078125
520,7.0,52.0,-267338181.16271007,0.5546875
521,7.0,53.0,-267571503.1921308,0.53125
522,7.0,54.0,-267804738.67603695,0.5078125
523,7.0,55.0,-268089666.92618093,0.6171875
524,7.0,56.0,-268310858.91183895,0.5625
525,7.0,57.0,-268531634.8793274,0.5078125
526,7.0,58.0,-268830157.43390644,0.6484375
527,7.0,59.0,-269041570.74727225,0.5703125
528,7.0,60.0,-269280992.2809803,0.5625
529,7.0,61.0,-269490600.2493279,0.484375
530,7.0,62.0,-269712786.81742567,0.4375
531,7.0,63.0,-269985311.5275209,0.5078125
532,7.0,64.0,-270214620.4094366,0.4765625
533,7.0,65.0,-270483633.08517796,0.5390625
534,7.0,66.0,-270716445.4135281,0.515625
535,7.0,67.0,-270955918.1172136,0.5078125
536,7.0,68.0,-271245894.313916,0.625
537,7.0,69.0,-271472650.04814047,0.5859375
538,7.0,70.0,-271727823.787499,0.6171875
539,7.0,71.0,-271939027.1382124,0.5390625
540,7.0,72.0,-272197645.5530892,0.578125
541,7.0,73.0,-272430760.152068,0.5546875
542,7.0,74.0,-272647265.55347294,0.4921875
543,7.0,75.0,-272903030.54920447,0.5234375
544,7.0,76.0,-273178791.7996372,0.6015625
545,7.0,77.0,-273398397.3885414,0.546875
546,8.0,0.0,-273631071.34366316,0.5234375
547,8.0,1.0,-273814504.9286602,0.5546875
548,8.0,2.0,-273970865.1439432,0.5234375
549,8.0,3.0,-274133942.2974682,0.5078125
550,8.0,4.0,-274341357.4495728,0.59375
551,8.0,5.0,-274480529.9636925,0.5234375
552,8.0,6.0,-274626367.07764953,0.46875
553,8.0,7.0,-274875020.4407058,0.6484375
554,8.0,8.0,-274972892.21631277,0.484375
555,8.0,9.0,-275180547.40072584,0.5703125
556,8.0,10.0,-275371079.6228034,0.6171875
557,8.0,11.0,-275502900.7824654,0.53125
558,8.0,12.0,-275683138.18240756,0.5546875
559,8.0,13.0,-275814205.3116767,0.46875
560,8.0,14.0,-276029718.9696457,0.5703125
561,8.0,15.0,-276195939.40486467,0.5625
562,8.0,16.0,-276372770.1817138,0.578125
563,8.0,17.0,-276528281.8667767,0.546875
564,8.0,18.0,-276690781.45009094,0.53125
565,8.0,19.0,-276864012.67527753,0.5390625
566,8.0,20.0,-277040878.2111109,0.5546875
567,8.0,21.0,-277188698.5200707,0.5078125
568,8.0,22.0,-277376478.43949,0.546875
569,8.0,23.0,-277557007.08511764,0.5703125
