,Train loss,Test loss
0,58.327087685154716,33.043011111159466
1,40.83728935917073,47.96916782881394
2,35.8355664616353,32.15782999641769
3,33.2687517826773,68.34670980074267
4,26.676102437669645,30.397599140351225
5,23.595881068907367,34.67503129873857
6,21.810566585773213,19.87301061345148
7,20.725473164460073,35.942018077120416
8,16.93694903308258,20.483875627882195
9,16.602808623593265,16.485163908453558
10,16.198939487986948,17.715327936136674
11,15.868975833173796,46.93455113290878
12,14.841572504715272,17.126538975203438
13,14.464121364429198,14.932875094174063
14,14.370714215490478,20.41560273292716
15,14.189425523773906,22.04853936702307
16,13.462662861562908,14.748783850084868
17,13.298022665031404,14.485584283651466
18,13.168108894245657,14.488841815354826
19,13.165816176452694,16.271531809179677
20,12.664096833799782,14.025897387249284
21,12.506198216097534,16.638632679027737
22,12.603078912323973,14.015851900407483
23,12.592705198685943,16.82824652542334
24,12.37922638665784,14.729119729948643
25,12.029135198939278,13.910100498754522
26,12.022035549243055,14.012479454835047
27,12.085422202876561,13.997340606170287
28,11.89008036026056,13.86609590766879
29,11.771237252051046,14.277263136850891
30,11.818867759637941,13.779519089116281
31,11.846686600862668,14.02740175949982
32,11.67386979368907,13.62668621351888
33,11.673269813858472,13.766998591293168
34,11.555505855084684,13.685725098856905
35,11.561484798372344,13.719890620269231
36,11.542061783008709,13.640981911255606
37,11.746605158598573,13.67076915650763
38,11.69840409816413,13.604342773993695
39,11.458341003064481,13.625514715230095
40,11.436516658910296,13.665573699827737
41,11.43534915747806,13.694681865915708
42,11.578594825266515,13.717252267042062
43,11.400715050565102,13.734852386452738
44,11.438992157680401,13.633155305013224
45,11.395419441534445,13.59737054494884
46,11.483365301491085,13.711020606380293
47,11.414222094367304,13.633094892406586
48,11.57401228673316,13.71472961162744
49,11.430213845738692,13.728977988975448
50,11.477145103043997,13.53608587791492
51,11.482653618962084,13.486106843828747
52,11.390661215430908,13.683247988022101
53,11.421331128495483,13.691949493966412
54,11.426587659849945,13.609804562212366
55,11.542279795541518,13.652649914185575
56,11.312846255463208,13.673553779153215
57,11.481320671910405,13.692163725382116
58,11.312158856466658,13.556370989604593
59,11.308536805881984,13.645678231498044
