,Train loss,Test loss
0,57.92159587118589,36.74800436855027
1,42.04893688617398,56.111517099491905
2,34.46151132982347,27.947075235200376
3,33.51892060444277,33.243505717237554
4,30.516840573037637,27.044541809434026
5,28.554578980056693,36.947229640459604
6,29.603365419460633,32.8347955347958
7,25.519927747080775,38.00434683720805
8,23.181952246401742,41.06194173937698
9,21.502055108009102,21.81575265204164
10,21.616808702568562,18.537442917688505
11,19.03237579617068,22.53423666588146
12,19.13415707280432,47.60623145815235
13,17.83165663170779,23.181732631236805
14,17.68551999907908,19.115134104115867
15,17.03294548236868,15.778180415930919
16,16.369401457439665,18.373879578440324
17,15.850575169561212,20.173484296527633
18,15.755722270326746,29.838535857945296
19,15.391671680143041,16.72488380569676
20,15.254019486572647,20.37240754727176
21,14.549718297518062,15.952195988946906
22,14.263588849006187,18.307104084461926
23,14.115631707808936,21.24015949680917
24,14.102861539882733,18.471138636649744
25,11.794381414100616,13.585298820759903
26,11.612460173362567,18.849311566895178
27,11.658954628465604,21.571899591118704
28,11.460922182499543,22.069942350899655
29,11.036746356400382,17.837382448274184
30,11.084837173614584,14.38985393131922
31,10.933761771933854,14.744296889128925
32,10.664236850720226,13.607400791714579
33,10.628515589375585,14.608017777237508
34,10.343862593683282,13.887644194865171
35,10.376387136229503,21.400574693823753
36,9.994559854821869,14.836232766447102
37,10.277400477507292,15.413832448315954
38,10.038899182234593,15.328900057636531
39,9.598419421185847,15.374140231342595
40,9.390360928499591,14.081772646784083
41,9.165224846153299,22.154234601927055
42,9.525173014426285,14.015794245538947
43,8.92536187334702,14.37228413358083
44,9.106381334137833,17.213829196784058
45,8.792950587174033,15.445318431538556
46,9.166270700420126,15.927973097411103
47,8.3779690702691,14.420804289684503
48,8.289378656662722,19.347783091143583
49,7.88038080357526,16.218308607375914
50,6.740276663327132,15.281853085135976
51,6.1924676969282295,14.43876178640197
52,6.119268296612123,14.208195316468922
53,6.069455235149205,14.132973758174634
54,5.892128824962718,14.465985531379218
55,6.047371150262427,13.778397765399568
56,5.630920923785693,18.330165294146305
57,5.865272921590372,14.604013534840108
58,5.401074722371637,13.82507808653877
59,5.056195923302517,15.701089999156626
